id,viewcounts,subscribercounts,videocounts
UC9Vuudf9SF3jC7Uou-OPXNQ,0,12,0
UCAiwv_7OcucjsniQNAeUffQ,7,0,1
UCeBWUD5j8_vQn50YCCQu_Ig,416830,3790,49
UC1OL4zu_rrC0lWlWFxLfinA,2143,6,1
UCrZjFB_czH5WVTOFA9QbN3Q,539,81,19
UCRYl--Z1Wwl-soqDjvkGb3Q,0,797,0
UC9vRT_ML4w0Pr0vldDgKZ8w,634,21,18
UCM57fr7qHMX5AG-qBJM4XBQ,950,18,2
UCVYIEHxCs6-F_U4PTBSd6jw,144,1,2
UCcbLjuU0gSghs0gRWdQ2BAg,1242,0,5
UCBHldhjUwd6K_H1sEMdc5Ag,11856,36,45
UCDcVh9rVZqljOSJM_KQaoJg,2492,11,7
UCPUQ7aPu6d_w5f2N5yvRg0g,73417,431,179
UCuH5I1zB7tLiXcRg96YaQZw,798,10,39
UCKTMbQgAXrpzTMSvShWZREg,1537,12,14
UCkPqK9f7P65fQB21jBwQTAA,3123,10,1
UCpe1B9Rd0hbEkeL9QVn7xAQ,1324009,11300,150
UChwsBsj_OtAm7VhO9G_4r_Q,1885,14,1
UC0IVx7TXhkqTL7-Y1EZ3iqg,37,2,2
UCFjOKn4m1UPm77g92jNoJrw,173,8,12
UCA_ZcA0Yq5rQFz5mFNNTf8Q,2388,9,12
UCu3pV4Tc2pKpJTvbbYyUBzw,31,1,2
UC-1Yrat-re6fLsB1Nq2nwrA,37,0,4
UC13zpCE653qBPViPkBjTA3g,32,2,2
UCyFtHKrlXybsGOSH7ltDVLQ,3468,13,1
UCmUOAyA5W4KBamP6oU1mf8g,146,0,3
UC6V10Vl30SY2enz9pToxqkQ,27548,72,18
UCAZyLf_tjQ0yVeLv6MFp1fw,176,11,3
UCQwEXi75qAm7XINDlyN_Syw,41,3,1
UC90ARMzymsFooGU7mnDUjJg,2156,3,1
UCQgolHRBN26uwjhfhsqKvAQ,2137,14,98
UCbbI3ZGfMyCboZKUt6tRBDA,2503,721,2
UCzAmQVVoOexkU6fLy_Ys4Eg,0,4,0
UCQM7piPNARTi9NBNxnfWR5g,1,0,1
UC-3p1epKiZjFlnYZa8wL_nA,174,9,14
UCYzo3VsNil-o7J-zxiU2ZYQ,192,23,5
UCPqpSctO6pLniZ1Di2BmCxg,5279,21,6
UCMFLt5Tsi2UF6CE1ccqckrg,2939,15,1
UCDz5rt7GYiuKY4O_1lNmf0w,3260,35,12
UCcoekjIhhXM8PHMq9WnYlPg,26,0,7
UCIlMkPGVlThioEU9H0D3IWQ,5062,16,6
UCi9Pqx2ZUSAkCHVWSk1HP0g,1,0,1
UCyL8R22Kk7VwREQU_ZkJZzA,2720,28,21
UCjwdOFIf1k5OtQNtqrc0xzw,23,0,2
UC1VS262WOvMLoso5Gw70Zow,4,0,1
UCSOXTzhmMyftYpnwJCXKdUQ,99,1,3
UCA9CcgxUoMaw-E-U-5hg1vw,89086,246,22
UCBsvHLD8swnKpIAGWJVy7Tg,58,113,4
UCM9I5UXGY-T_o7rHPWQgjOQ,282,0,16
UCyKBjNB8aT1VZV2yLqfT28g,2580,47,4
UC00hjSpIEA0P4Va1VjPxOkQ,3644,0,3
UCHMctGcPR5yWEKFLZnKy83Q,4012,32,15
UC2aCDMTjZNFsmZwP7Yc1HZw,14370,192,24
UCGR2EMzdNuCZ1MQDzmsmLMg,2800,8,5
UCegKxl0LI69D_tK-5Ph_kTw,76,39,2
UC6E1CoFPvw8zVRADM1U9nng,49,11,3
UCROAgf8bJGkYon0418JOOWw,131487,141,26
UCVc5Kh0ZZ-Yyb-QO5jEDCCQ,20,5,3
UCZEHIMqqCE6ozOGCUjdXUPQ,71,12,33
UCeK9zr0X-ZRibCUgnlHj_nA,392,55,4
UCfDGZezpGPVAVZuZwm_Y98g,70388,140,18
UCwE_BZVKnxDTOpZZeS7jgaw,10636,26,24
UCc0eu_xnskadnQHvkzfinJA,50,6,6
UCbEWqPG3sn-JyHLnA_U_D7w,22,0,2
UCU7rkcn9WpCFdMA7WxyzbFg,1061,19,11
UCVQ8pJRMZRyujixLnqPxfsQ,17973,52,26
UChppMs9Zz0cqoZtj4V-7jaw,169290,59,3
UCyGwrH7p7Ke7TWKaL2seGIw,40,0,11
UCU97-jBBiITb8sDknJkqDDA,268923,3760,136
UC2ebnAyXyqbFYlE95R3Cafw,16,1,1
UCFrPqOnvw86CQjsmf3MZfyA,18,4,3
UCg-tO1Tnchdthd5b7MmUYjg,6,0,1
UCjKFc-UlvRZRg8PtqN9KqvA,111,16,27
UCfkXEfszy5sCz2Lu10br2yg,48,32,2
UCBDP_QclT2s6gzZUcCoaCCw,86,2,23
UCilkRLjH_evy5UFbAGh436g,65,9,3
UCcgYO6PcVng3F2_AWU1SGqw,67,22,1
UCUewtbAcqr0UcwZ2iiRS2_Q,3714,39,1
UCy4fUBHFfwB-BA5nyLarLmA,147,2,1
UCLYBcTT16u95puFRCKDa0zQ,10,0,18
UCQLJXitE5jDrZdR7LyqwjpA,261,2,4
UCXRmChs-XKQiBW2Rtaxgk2w,250,14,11
UC5OH49Ktt2mWtw1ReLIqQiA,3756,5,12
UC-yjRU7pY-CYPk_11t_BWeQ,17,0,2
UCQz0b1alYU7NoollrdBp8Cg,713,26,1
UCcdJYGBe5Y5fAD09mobHxEA,105,0,1
UCOaCHcWxNHAMcZyB8YKe1iQ,9832,29,12
UCF8kR9VXBtky2LlpSoL7mAg,155,10,13
UCAI624q3M4XnKvyhPIu26Qg,7556,71,31
UCQBPsC9PZS5R8qoZOaL5pYw,6224,681,41
UCxg36pMjKNK6CvDFUo4GXng,194,10,6
UC8lpFLDYjKRsMMj_JY3KhMA,69,32,1
UC8sRT6WhlkXhUfbBcHXpIQw,282,21,7
UCnnmOAMnQ65Lf7nBAv152vg,324539,108,3
UC3PErGgLMS5ajTzKhUEjdBQ,5405,35,7
UCIIBC90NxfLKrNjE8BrOIUQ,1443,107,10
UCnu2Um_lggpekQf__F5_mQg,240,52,3
UC4mO6z2ylMfk8sg_FA4Fh9w,7034,76,26
UCaG1rJsWKGiD-UMwy9i-QNw,12397,194,18
UCwdw3MmzN-kMUH7aO9PWZlw,8,0,3
UCb-VF_LSeOMG9fBwwQ3hMeA,6183,12,5
UCWq1WmrO32STOlYiR63myuw,69,6,2
UCNcv-Ez_SruwEFaExQohumg,33,13,2
UCH5EhmVfaauHCSUDgVkVNDQ,4225,21,5
UCxJ8PjNuSAf_41J-TMzPwMw,0,45,0
UCCsIFBth27sqPx3GliAK28Q,318,9,1
UCkGY7EbFEyzupsjPHSaFTZA,42,2,2
UCn6Z-LOxJD39RCuggXX6ivQ,1258,26,13
UC2MsnVbhnS_IIDHxAbYJDRg,4913,19,31
UCD4MH9hoSv23XQ8aDBBctqw,3,0,1
UCpdlnLqXzKkiDWOxzCTCy7Q,2167,25,4
UCaGZXAxUBcqt2CWrqvbNpzA,5968,49,130
UCAQnuuyuRQF5BdqH1OLi27g,35,25,2
UCkzm1qA2uxfIVOEQ4tVMrug,33,3,3
UCPClR-2U5pwEJb0wDXEJW6g,169,6,4
UCrI9K_WkhWK2QPYov9J4c8Q,4163,28,9
UCJHqs8uJgNWWyoRoJqn2iBQ,5570,89,18
UCcCuhVsiNXI39UP98D5XUHQ,2615,35,9
UC5oulqUtTlef0SGo37HRe6g,142,64,8
UCeB0BidtMw3upqZ3yPb6RHg,9662,73,9
UCzJM_VmFfz9qdOxagOyn6ug,0,0,0
UCarwtkEfDpV1lhrCVpG21_Q,190,4,6
UC4RMYxOgAK7IuVMpW68lEvg,454,14,39
UCf0O0kNDJRuW39sKBcNgQfA,14157,52,12
UCnYV4H7JhpOlpu7LUf2K2hQ,34492,513,19
UCNUmjYxjXuw1adNexN1t5-A,339322,4120,61
UC5d1qIhWY_qDCjHJsB02kdA,297,17,4
UCjGKRjR-NuTA0QQFj-KNjqA,755,36,10
UCqG-_SK1ztokPW3WuIprARw,190624,379,19
UCmx7Uc4nCsby28sFJOV3RUQ,8234,1660,19
UCXBHQUzjPHduXrTRgn0XF1w,0,424,0
UCnwQmEKTub2Dv89w1G8kgbQ,60616,431,38
UCdogPCL4ZrNZDBS7DusQ6kA,928208,6170,82
UCcfwMNNErZi2b3Mhtw7ymFw,229,5,11
UCOxmCVtWaa8QO_Amv5LEYmg,81406,597,38
UCEzwYBoOX60hqjyGWSUXbFw,231,14,7
UCiMbvGBEreGOeBb_XGnYV1A,674749,4910,124
UCKSkmOJvLp6xcfkvc51WVVQ,71,7,1
UCDv7RhYSKPhzGesDbdOnRkQ,20,0,2
UCKvIUpawlLY9FfjHweqzf_w,46,5,1
UCwiP2gsTs51Pptf_orXn5qA,317,408,1
UCNbhCBZ4BmAWYYf5wAnJ8og,115236,1630,54
UCc-lOhLd3IzFAyhsrfjFZTA,122,6,6
UCqCdgRqKhCZQNj_dsOwBgTg,29293,139,80
UCCDadzTnEZiM5Zeffa9dF0w,0,4,0
UCT0RhxXajOltvIG_qwi2w8w,0,0,0
UCNKJLvWmL57Q5P_XmHBZwhQ,17,2,1
UCAzCUUW9Af_yjtr4BIkjnhw,0,0,0
UC7d-CUE6Dz8Hr942Lr_Na4g,58,0,2
UChGzQllXtzzA-OJ_eZetjHg,2153,62,51
UCYUKH1lq5qgoT6RL_JqAmeg,146,3,6
UCZp5bRNtdLsecgR1d8hNxwg,28,7,5
UCdYfJIJzbuGX1wN_4rnoPww,87,21,2
UCZHBnpG6Mz9MjNM0xfJGDdQ,223,8,3
UCgKTEkc_uw0kZ9h_KDTWHTQ,0,0,0
UC3mgboxa8-8qTlkdc7vkLbg,31040,168,14
UCv-3NpNPVCzFxJChgk9OFPg,2098,23,4
UCUvN-Ynlw83LK0c7ieAXXyQ,859,65,1
UCWwdEdrlMpPmawi4c7Gky7A,3404,7,3
UCqYmhj9bkeWW5BUHZltJM_g,0,0,0
UCBV2Bv1K5pwvZb9eKLQTB_g,855,3,99
UCQ-Zi-InwiTbrwjkaE6v2XQ,45,0,1
UC08j11FRK0FXpuyZfzGvLpA,112,1,6
UCHdduUYyRUrZNvkkATCYeEA,170329,1790,42
UC8Lr8hMv3QWPTumhurlIEdw,43,1,2
UCcCKE406ADIjP7t-OYRBtQg,60,4,7
UCxnmePgodZTvAw_xMtcjWWw,2806,28,6
UCWMqfe6PKWQD_6H8_aP_ZWA,789433,801,2
UCJHUsKcvlbg317MsDuf85Bg,2456,7,3
UCAJhHnpYCZe3LDeotwOoSGA,14113,169,39
UCuuWhorA2VrtU9r8aZ-6nRA,8,2,1
UCA2AIcFYpGgq4uN5O-lNqGg,854,14,4
UCDytP1tAZQ5lLP_RwzXjb4A,150,6,2
UCQJ2_aXxGySQrcEPk9XHAdA,93,2,3
UCeIaLh7p0Gv9wUTnbuekVew,563,10,26
UC8nzSXvY-HVfcyKh-rS-8fA,4360,18,29
UCI4SUCu1Wvy5OPea1uYg_2g,1104,25,82
UCEzEGLU3SZ_xR_GffH06hEA,277,113,1
UCVWCdW9ueICQ9A6cPffOCxQ,831,99,16
UCPPfWucRq6iHwb6OvOOGnkA,20891,192,91
UC4jJTEg3iKuFZ3gdSMG4O_g,304,10,6
UCjg9EPWLKJkZxoPbDzaWJPQ,522,31,5
UCsOB9S17Z4XQ-pFPX1KIbGg,56,0,1
UCujli8Aj93GhQRsaImsMyww,715,14,24
UCox-ofnCKtcO6fM1REGRvyw,2045,6,51
UCCcIAnJs0jqmo41YkqgkvUg,76,2,4
UCncLnp1hb78gG-FQG1g6H8Q,11,2,2
UCQAgwIMk_DLSDxneR1jALjg,388,5,1
UCVJO04EB83Wc4CnBumcTFlg,1608,1010,12
UCU4Kaeksktqu1tiA_susiBA,96528,2240,104
UC4B_MqwRnpn8WYNSlLYQPKg,52346,6450,46
UC1E0ee7VjSpImJAukIfOfaQ,54,6,1
UCh-s8ChMecNPOA9VwnswsRA,38,0,2
UCYWDYga4OnPC8CRecAs0Rcg,1863,72,27
UCgTj-549DWz-U9oj4eQ9cAg,158,10,13
UCDnKS_0fqr63EuzPQYR4VUw,531,17,13
UCk5Z2H0E7_iMPHU7RGNjz5A,103,0,2
UCD-Gg842uuM_3GddZ3KEFKA,19051,73,10
UCq0vTa0LSM_bowypQr_P8-A,39,4,1
UCRrRq62unlD9ec5Yg4ECSPg,691956,2640,19
UC2pWxTG8juK3hoZ127elb3A,230058,3370,47
UCrhTFg486Tm1QmO9LrBLJFA,53697,1130,6
UCVHNAnrStlFA2nPydbYF8fA,38,3,2
UCzfq93aexe3AdFdvl1vUvvg,82418,275,61
UC59_l1DVyBmSypgb8tzi7Bg,28533,106,2
UCJO8xKslnRiyxa3E8OZFgCg,625,8,5
UC61fNBTmMcRLhNQZTjX8x0g,15,21,3
UCc_b2bqsYUA7xDSTo2N4cjg,4903,41,10
UC4RPUjLvbIKLvb6w2BJhdvA,289,54,4
UCOMr2MtoplMzCSuOAghYm7Q,69755,1290,38
UC2GfE1oDPzhffnGrqy45dnQ,1133,125,19
UCrgM2V4cwbkDAOpNDj6-X-A,4925,228,4
UCxfCs3VkqXn2i6thjoFix2w,1308,15,12
UCj6IwP66h9h1UE3O24ZFOlA,1823861,4530,73
UCbxyf7NKBLCGMnULNhkVeXg,1330,13,12
UCRylQPGkF-gmos8BkqX1n8Q,1822,40,17
UC-hrc-42UAATFVLqvnUfv_Q,6772,210,24
UCcRYHH2C6cjm3UGbblH24Vg,239,66,3
UCr7MR1LoLaeI8N4pNXdGJYA,1605,416,1
UC3guQgfc4Cr621RELra-MKg,1131,28,20
UCrxdX_3AB637Cfky4m-9Fzg,70,12,3
UCcD1PHh0pbqNXohO_1cTaXw,495,11,16
UCuJe4h_UQfjLX5SMcGeQ6Vg,8167,256,42
UCGbF-kb2271mmP7AMkQav3g,192626,20,20
UCC4WHzNWtPvdC6fqYuPehAQ,153,55,1
UCVU4njuKq0NeA-nbGaISRNA,65,8,4
UC0k9cFUloiil9W7CbMN0Tmg,517,24,7
UCqZI4ck9rU53IxfKjXz2m2w,211009,1610,51
UCR215WGcWilca1Cqw0A5UFQ,27169,254,42
UCnFdaFuraYPjTXDsdJcdHPQ,1238,79,40
UCu_rQUGgjmqqKoS4PFdJRXA,4322,12,6
UCPx8x1cM0yXVCmP70OcXO6w,15826,237,25
UCueQAAbmboVjR3GljPA-raw,477628,1640,79
UCOzyx7CGwaKUY9azvnsaPjw,7309,41,11
UCEjSotAmLop_Ue7ZPz6j3Ug,227,7,4
UC4-MIKT96frHdm5pjgUldXg,254,23,3
UCo-JqwEFk_AY-xuftLvX7CA,61586,352,22
UCYCYKoC08LP22jGpWDsL_3A,696,57,5
UC46Vdmqw-2Wv4hYnx-8GpjQ,277,20,8
UCJErgFPScBffZS25kED7G9w,506,23,22
UC4JrqHq_oGCIOackcK4lRkA,105,2,1
UCSNNZk4Q596tigLseZFOl4A,175802,3930,94
UCgX1UUtwIF5maFhetp5EolA,70,2,5
UCU2luOfSj_HjSnYwrSIpVgA,444,3,9
UCuJDq6-Ddns0nRWif4w_B6w,3160,36,5
UC7CQ2VILahh8WoSnsdK17Zg,186,22,12
UCWoyJ545fjInAEqmLgLBCRg,124,0,5
UCQk8jPvGYjJYPESFqGV2rUA,427,7,3
UC5pJoQCgB91vwMM3929GZ8Q,66,4,2
UCXxSxw2N_FMcpH9Ka6YsaYg,7650,8,8
UClN9cUto0lonxQBIZ0cUQZQ,10180,1140,18
UC-tmcGNmz-jLI6M5wnjN80g,5811,16,11
UCaL7RQQpyQ7rwMOrER8DuMg,356,11,3
UC7Q1umPSqigaxz0-z9P967w,86,0,1
UCIq3A8iUbrKci4sDAS1EV1A,5,0,1
UCl-0B4udS8t7YpdSnHAXXZw,0,0,0
UC5Gd7g1edoj1t3w__A9Jvrg,22,2,2
UC1I1NNwKoYnEd7zDvvCRIXw,5,0,2
UCipQgk4kfIoa1fTL3PILV6g,0,0,0
UCq2FoFsGCmjCoksVSZUKvdQ,0,0,0
UCnIivmMq5EBRW9HLuT8dF8g,121,0,4
UClhAwVJKVfXuaklqI7o5QIg,142415,744,86
UCDkSAK1nxo3q5bVEuPJuzog,300,2,13
UChn5qJj7MIP-xXXcbWav0fw,5,0,2
UCV0P7XLRlo8YOHTO74Cx_vg,143,1,1
UC9WGEWG_-mQdYChazz4t3OA,96,0,2
UCCgT1IBNug7fgLAoCYiTT0Q,2140,1120,5
UCR2HzuyJGgzPvKTaEPNBT5w,1869,164,9
UCR2MVxSQseTM9gdTMXn8O4A,43908,943,59
UC1x1hfX8yHM-8hGsWMw7noQ,123,7,2
UC2xSUWxsfbj2vetilWdqPGg,3411,25,18
UCV1pL1kpMQwfiHe_UmkgURA,2,0,1
UCsfzVbcj5yT0V8YWE_VkA7Q,183,0,2
UCXo2QX_W-w1p1KQ24qjEKkA,608,16,5
UCFgddEOL9Qwc4dkoGsNACnw,10641,45,19
UCl86ruJ0kwyL6GHk_TdJbAQ,0,0,0
UC3ruqS4D6TCUAtbOEpNn9sA,721,4,2
UClYr2IZ2WpdXBKQZFfjU-Ww,10,0,1
UC5vjhohvx8gsPeRF6LrXglQ,840,6,3
UCiO7qkXRidU0BJ0FE5PSy2g,36,10,2
UCW5X2ACgNiGsz3bvbSzL6iw,1,0,1
UCpV0LBarlS-ZOFR0xjPcl0g,25583,19,2
UCCZ808EqnLkaBMfCkgazhGw,47,2,2
UCbAI2psRj8_Q9qWWaxX9pGA,86823,373,96
UCsEaRxmVM2JmJambWAeffkg,0,0,0
UCQEvAfRMcOP85vx50b9w9KQ,370,36,2
UCDJxHr-BEBNxOn0GCd8s61w,298778,1100,141
UCW3FCfDM_mQ3mK2AwzX3wgQ,3603,19,6
UCL8jbXDV60V24R7cYmjk4Yw,7025,8,84
UC6u5M8gS-G0k3wrNTq0mc_g,24,0,9
UCLQJFiE3b5G2GCeAr_9iwMA,6,0,1
UChgfxNTQGlB_p4Z9T1Uw3hw,4760,18,2
UCnzaGxBvuMyfobYmbZJPfBg,483,0,25
UCTojx8sBZNt21jqGyDeLVig,14,0,1
UCUCBeJnC3XjLSI4LUF17lVw,224,0,2
UC-TSoPIL3GXFvauHU_NhfMg,44,26,4
UCrsie681ZZfXUK-5eN1kb-A,56942,11800,38
UCbufJnTOsjry8Zz1_gkPFYQ,8,0,1
UCV_Ritxb435Nqwq0rAMKlLw,0,0,0
UCaGCrYMlK3vXj_FqNd9F7HA,19,0,2
UCumif34AnLwLEy9L_jm95dQ,1,0,2
UC_cLYGe_eKYfzO9P63LOwzg,6918,41,2
UCyiXTId2a2-1tniHYlxtQsw,0,0,0
UCHao4LRRsiQNsTllLOMXnww,10,1,2
UCq2pVzl_PAN1g0z-UNJQ8Bw,700,4,4
UCX7CznbuEl408mjqZ3th4Lw,520,4,6
UCnqYZOJcsp4a6ZW2UYLuAxA,271,3,1
UCZvKMAQOIiVzyzAMLCXQo3w,4138,23,24
UCPQDLUWErXgCEzJjCfTVEJA,12411,58,2
UClAVIupZJiZHoA7owFKiEQg,46,0,1
UCWTDvWU2L4y_zK0wCDEY5BQ,197,4,3
UCm-FX3L5z6FR88bkcKI3BTg,2,0,1
UCry5VLEsdUWyfsgNlZ9WVWQ,4801,35,5
UCtdz4jWfQ8TRsyN0LY9VQ1A,295,11,2
UCFe4NTcElH4k3SLH9PprnEQ,234,4,32
UCnU9p7smUHyuzjdDLGdfwvw,3053,66,49
UCLi2X8f_E2FmOYhm7bYtIPA,118,1,6
UCMLVwkwS3ddoBXBscVV5hTQ,143,0,2
UCLCe2IrTQ9-UqmRD9Oy5wfQ,0,2,0
UCq6VN0ysq24wSnfq_WfMJgg,23261,285,17
UCYONUrsMjkstwy3qbsIN3Zw,15,0,1
UCFYjuJlnmDvNSU4mXWWwI2w,15,0,2
UCSv0XmD8sijvDulphtlND0A,12,0,7
UC0ISmNO9HZDUAFpYmYu_4IA,5831,10,13
UCI3ZqIruq9m17PYKyU02yuw,132164,1110,208
UCuwEjnmyLmHS-eojf4TYrgg,0,0,0
UCfh7QFgaGn-QLfNLvkh8eGA,53,8,2
UCw03S9VIURdd6TqunEI67cA,120,4,3
UCClfUqpBPZ-luIzWsrfxD_w,4,0,1
UCDlJZEfoh-aOa8PkmNKxCPA,1556,0,47
UC2llvde_ENpCsYIgYZCsQsQ,84,13,19
UCRLUcIzvSJlu-IzpTYfXdBw,1036,11,4
UCWJCiuLxXo8yFN1_gYC6WRw,140,6,3
UCZW1_S2r-Bj9ahB45CIlCgg,50891,236,44
UCyME_67lqM_CTNbNLg--zVg,0,0,0
UCFkp1CILtpPfVX6oS3RuNyQ,54,0,5
UCZrl4Hwn0UOGlbkFcfGMt7g,36,1,6
UCjCzPwyrfvuVdtJKnqYPYcQ,0,13,0
UCq4J5KUVWIeEKLiMaLbkyow,29,7,5
UCWHIc1HWjH9qBHsA23pGNIg,2559,1250,24
UCEXPWlWWfQIQPzfX0Halt5Q,697,13,29
UCNFwaHx5M5jycIbzqg-0qQw,187,3,2
UCqMbsg2jQieFjm2RYQPot2g,2885,9,4
UC3J4y3j_Cr2vCYi0sT1YUwQ,96,4,1
UC-6--IMVPR8XKtGmAwp88UA,72,2,1
UCc7ViRR676cZRHFQB83tVHw,2803,12,4
UCn0MepMUHopSnPgJfrxsgxQ,204,96,3
UCf-Z6wePPeGUYW41dZd0VJA,113,16,1
UC466EKYZutIbfpu4rlyZ0uA,3550,36,35
UCo9wBz0FkJwiLeagB8tWXCg,238502,7110,29
UCVwn-eTr3VWaytsX-KyfmfA,80,6,7
UCFDFKQjK5ExPzX4lkq9NNPQ,9225,60,42
UC3eHy08WZ51n_F8TZCKfliA,177,6,13
UCE4rzydRa4L0CPGrXMpuCbA,727,26,13
UCgc55jr0m1K6CGYFJP2TQbw,12993,616,30
UCw8A-0zgryle_AbBjbC6Afg,237321,2030,74
UCchGYP5t5Vz48UVxNOifk-Q,276149,8190,26
UCpKGtNX3wQcjfnODKTReaZA,2575,36,8
UCZ7xOX89wprFZgAGIRIFTTg,226,20,5
UCWFcic34z0-rXZ69dAzN0xA,139,0,4
UCcBIUmS-7MXtG8fN4p2dNzQ,2200,7,1
UCUVFnRO8s7jy-6ouFxq6QWw,1732,36,7
UCigwC5H50toS6ZyqIvK3J_A,271,9,1
UClhoAKdHtavM2S4YBGVOoUw,519,9,4
UCDicmFA4pu68coJFYU04mYA,296,16,8
UCRp0zD8Gmx_KqObsGKw0XWg,312,6,3
UCt38WVB7aRHUhLyOZay32QA,2598,15,6
UCjw_au36PfsTB0ppOVggHxQ,9,0,2
UC6zncmqgNe_4wHk274w0rZg,230,13,7
UC4siuCfnEAyI8qjKERcjkMA,343581,527,25
UCpl7kQkIjyKWQ-Q2jsB6_EQ,2091,15,13
UC3XEzTMJN736Lxk78gAB_6A,41,3,4
UCnXTbBhXArBrZQ5G6NqyclA,75,30,2
UCz0bZgpYn1c2b0yCYK-lqtQ,84,5,10
UCl4MeHZbRuCEisVhksUei8Q,1598,26,10
UCHEZxfmynpJKC5JGyhgHxbw,70,68,1
UCdcgfj0TlKxGtkey5RFZ2cQ,1456,1120,19
UCI9hL3fJ5Gban8Xf9VM-yEQ,9063,216,51
UCfhU4KLrPhiyx21FjwvqoDQ,10675,66,35
UCfrHpN9zaEQlsRGoKJAYDFg,672,30,19
UCtss1WWqPVFh5q_-guRre1Q,60974,1090,13
UC-PBt2Io2S9UY8UCnjxnOhg,98722,1320,11
UCi2OHm2ivgSvFiaGoOlxBFQ,336445,1670,74
UC3bUqK_Jr-E8fKWySe5JZkw,788,33,29
UCK3q-jRtVCYS0Yg6CfE2DZQ,364,8,6
UCgyW6rvY6hTJ8VovPFtsGtg,46035,1210,51
UCaNCsEjyG2kPiiC3bSOU8ww,715,50,6
UCLUi1F9i235786xCSiQrRlw,26284,98,23
UC5tR8K5u1pEbbOH0VXlq62g,1293,61,8
UCI817tMKp3MpBMQQZ3LKiPg,1647,34,16
UCGsKUenUF06U3uiKlAl-mzA,14065,133,71
UCy7qD3MBsyCUupsEmodc8Pw,2269,9,7
UCOlLXdZc2ZeyQbo79rmdTiw,2003,8,15
UCmmSDrluaPtTY-vUDnXwlFw,21,2,2
UCKdlxRmSaXzrFbaBHNQ1SHA,165,21,1
UCoGviu7kbnC7lxGir68DvBg,574,7,57
UCHvSzx-cG0dVJ2MA5LwcXQA,1124,14,7
UCrkNzaqYxcADNl6Vay-zOMw,114,9,2
UCIrOXXV4yv8qbR4BvD5FPcQ,42,1,7
UCxLcuSAJfw3YP95kcBubN8A,1105,14,58
UC1TUgGLEoqd76pjpY8cP2Dg,262654,1320,35
UCHpgr-uaYEWeUb6eowp_kEA,99,0,1
UCA_9SQU2NtIAOG36OspM-oA,92,2210,1
UC5c4cpmR1aQCGll1BTHwR2g,274,10,17
UC3HL-viFI5ZeLZLAZL62WFw,43,0,3
UCAhjNaL5Mk63rsCXfEvN79w,441,4,11
UCUsHBEBWm7UHaRH0esZ1qHw,43750,69,22
UCkNB9R_6cpFps_02yAPrTmA,182,3,25
UCZN429wbf6LgYP7ExU1kKfA,467943,1150,16
UCOeG2hsAWdFmQVzXL9aqbIw,10808,28,17
UCcquS704asjuOOioLeWCiRw,70,11,6
UCHF8DOzxGrODVmKLmiIV6EA,839,3,2
UCP_zPAaLExSexur8mXnMczA,4906,22,18
UChTiMQdpGINyjXpy4TRz5oQ,2031,20,20
UCzI-edZKTYKLvGJOT4ZqkIA,1509,10,1
UCwZ4pfnPisAE173faSl0R-Q,10,0,1
UCy4TdPia-ykEmNfD7SOA7xg,2,0,1
UCyujMv72qxloKY0JjIfT1nA,13978,106,110
UCkEexhGVI3FGOhBM3B8BosQ,94,9,4
UCPXK9Px4y_jYXCBgebzTVow,3222,13,1
UCXD7DnTcyG6u9Q1w51Sob5w,190,38,1
UCP3-nXB6J4BJKm5ubY1vlUg,96371,113,5
UCPU4iUXrOXgBJVtQ_1fcb7w,346,0,0
UCbkd0pzTFvNZzFTlfEyd2xg,238270,6260,115
UCgxOs9gUAVW8oungR41GIEw,8473,118,28
UCp_F-MRjq02gjcbQrAzQlqw,56,3,9
UC3GwDGWjsjH6NXbR-lihStw,84,2,2
UCEYWHqWs6qAWAVlVM1cJtlA,46,4,4
UCwjuEPg9H7H0fdtOfM_1ZRw,1,0,1
UCw9pNtFhyweRjcf7L5IzYMw,302,114,26
UCENS3eENdEG1uvFmtLlh0Uw,150,4,4
UC9RsfoGZjzLJVijuB560utg,935,39,26
UC-TE8zu8Om770SAHqS5_9AA,29118,143,66
UCDh_tP9x7a0pXtBnLA5nyzQ,3439,33,14
UClhlTpY-7h5cWHH3qkRBAgg,7,0,1
UCZesSQ8DFN_aZWYwA13ptEg,139,67,4
UCilj2AAiI6tML9e6VpYPrAQ,5534,39,9
UCiXuuqksQADU-boKi3wSjGA,4350,18,4
UC7HLggUoNUoduSRhMhLHNBw,29649,213,48
UC3sbEm7bS0B6jBylv1PyR9w,0,33,0
UC19WNMqJDMCB853ZiqgqcvA,111,3,1
UCeNI9VbxfknMaWEtUkILG0g,116,6,14
UCc58X16y0SSgOD7xUs2Ds5w,31,0,7
UCIkYpV4opmgt95JJreHyxCg,3815,17,11
UCTHdhPIi96m01xF92lg3XhQ,110,10,9
UCgKKDOrsYXIziATd75g2N3g,3470,11,11
UC7YktVu6yVjGNeorjVXILGw,7,0,3
UCthflOyW_7b9ilgmedEjjZw,445,68,7
UCTfVZjepQ7cAR2Q_-kKqYEQ,313,4,1
UCj69j1OLf-4j1uDYT3Zm2EA,63,3,10
UCz2e5B14cOUXRtyFrP6qLIA,0,0,3
UCo8urWCBNMvskZbkhpJTv_Q,149,1,1
UC98fnNne1D5zqLEbplUokzQ,76,4,6
UCJV8Jl-7RxOpFEKtb7H-Mzw,75,0,2
UCWhd_NPr4alnM5GaOvVLWZA,53,1,3
